team_name,week,player_name,player_position,player_team,lineup_position,player_status,player_injury,player_key,date,injury_value
Zeke Virus,9,Javonte Williams,RB,Den,RB,Questionable,Knee,406.p.33423,2022-01-02,2.0
Zeke Virus,10,Javonte Williams,RB,Den,RB,Questionable,Knee,406.p.33423,2022-01-02,2.0
Zeke Virus,11,Javonte Williams,RB,Den,BN,Questionable,Knee,406.p.33423,2022-01-02,2.0
Zeke Virus,12,Javonte Williams,RB,Den,W/R/T,Questionable,Knee,406.p.33423,2022-01-02,2.0
Zeke Virus,13,Javonte Williams,RB,Den,BN,Questionable,Knee,406.p.33423,2022-01-02,2.0
Zeke Virus,14,Javonte Williams,RB,Den,W/R/T,Questionable,Knee,406.p.33423,2022-01-02,2.0
Zeke Virus,11,Michael Carter,RB,NYJ,W/R/T,Questionable,Head,406.p.33495,2022-01-02,2.0
Zeke Virus,12,Michael Carter,RB,NYJ,BN,Questionable,Head,406.p.33495,2022-01-02,2.0
Zeke Virus,13,Michael Carter,RB,NYJ,BN,Questionable,Head,406.p.33495,2022-01-02,2.0
Zeke Virus,14,Michael Carter,RB,NYJ,BN,Questionable,Head,406.p.33495,2022-01-02,2.0
Zeke Virus,15,Michael Carter,RB,NYJ,W/R/T,Questionable,Head,406.p.33495,2022-01-02,2.0
Zeke Virus,16,Michael Carter,RB,NYJ,BN,Questionable,Head,406.p.33495,2022-01-02,2.0
Zeke Virus,17,Michael Carter,RB,NYJ,BN,Questionable,Concussion,406.p.33495,2022-01-03,2.0
Zeke Virus,11,Eli Mitchell,RB,SF,BN,Questionable,Knee,406.p.33582,2022-01-02,2.0
Zeke Virus,12,Eli Mitchell,RB,SF,BN,Questionable,Knee,406.p.33582,2022-01-02,2.0
Zeke Virus,13,Eli Mitchell,RB,SF,W/R/T,Questionable,Knee,406.p.33582,2022-01-02,2.0
Zeke Virus,14,Eli Mitchell,RB,SF,BN,Questionable,Knee,406.p.33582,2022-01-02,2.0
Toney! Toni! Toné!,1,DeAndre Hopkins,WR,Ari,BN,Suspended,Disciplinary,414.p.26650,2022-09-14,
2 Gurleys 1 Kupp,1,Keenan Allen,WR,LAC,WR,Questionable,Hamstring,414.p.26699,2022-09-14,2.0
Christopher's Perfect Team,1,Odell Beckham Jr.,WR,LAR,BN,Inactive: Coach's Decision or Not on Roster,,414.p.27540,2022-09-14,
St. Louis Football Team,1,Dak Prescott,QB,Dal,QB,Out,Hand,414.p.29369,2022-09-14,4.0
2 Gurleys 1 Kupp,1,Deshaun Watson,QB,Cle,BN,Suspended,Disciplinary,414.p.30125,2022-09-14,
Running Up That Hill,1,Alvin Kamara,RB,NO,RB,Questionable,,414.p.30180,2022-09-14,2.0
2 Gurleys 1 Kupp,1,Chris Godwin,WR,TB,BN,Questionable,Hamstring,414.p.30197,2022-09-14,2.0
Christopher's Perfect Team,1,George Kittle,TE,SF,TE,Questionable,Groin,414.p.30259,2022-09-14,2.0
St. Louis Football Team,1,Harrison Butker,K,KC,K,Questionable,Ankle,414.p.30346,2022-09-14,2.0
Christopher's Perfect Team,1,Michael Gallup,WR,Dal,BN,Questionable,Knee,414.p.31051,2022-09-14,2.0
St. Louis Football Team,1,Allen Lazard,WR,GB,BN,Questionable,Ankle,414.p.31268,2022-09-14,2.0
Toney! Toni! Toné!,1,Tee Higgins,WR,Cin,W/R/T,Questionable,Concussion,414.p.32703,2022-09-14,2.0
St. Louis Football Team,1,J.K. Dobbins,RB,Bal,BN,Questionable,Knee,414.p.32725,2022-09-14,2.0
Mac & Chase,1,Zach Wilson,QB,NYJ,IR,Out,Knee,414.p.33390,2022-09-14,4.0
Christopher's Perfect Team,1,Mac Jones,QB,NE,BN,Questionable,Back,414.p.33403,2022-09-14,2.0
Hit Me With Your Prescott,1,Najee Harris,RB,Pit,RB,Questionable,Foot,414.p.33412,2022-09-14,2.0
2 Gurleys 1 Kupp,1,Elijah Mitchell,RB,SF,RB,Injured Reserve,Knee,414.p.33582,2022-09-14,5.0
Hit Me With Your Prescott,1,Kenneth Walker III,RB,Sea,BN,Questionable,Hernia,414.p.33996,2022-09-14,2.0
St. Louis Football Team,1,Brian Robinson Jr.,RB,Was,IR,Non-Football Injury (Reserve),Leg,414.p.34054,2022-09-14,
